time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-03 00:00:00+00:00,28,16,23,9
2025-05-04 00:00:00+00:00,30,15,16,5
2025-05-05 00:00:00+00:00,80,20,96,11
2025-05-06 00:00:00+00:00,29,17,58,19
2025-05-07 00:00:00+00:00,32,13,59,16
2025-05-08 00:00:00+00:00,80,26,84,20
2025-05-09 00:00:00+00:00,29,18,65,20
2025-05-10 00:00:00+00:00,93,54,25,12
2025-05-11 00:00:00+00:00,144,70,14,7
2025-05-12 00:00:00+00:00,186,117,73,26
2025-05-13 00:00:00+00:00,116,61,65,19
2025-05-14 00:00:00+00:00,63,47,36,14
2025-05-15 00:00:00+00:00,160,61,52,18
2025-05-16 00:00:00+00:00,110,39,58,10
