time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-21 00:00:00+00:00,131,45,26,12
2025-07-22 00:00:00+00:00,53,28,43,20
2025-07-23 00:00:00+00:00,57,36,55,17
2025-07-24 00:00:00+00:00,264,64,69,14
2025-07-25 00:00:00+00:00,140,78,41,6
2025-07-26 00:00:00+00:00,207,71,12,5
2025-07-27 00:00:00+00:00,177,74,17,9
2025-07-28 00:00:00+00:00,223,96,35,11
2025-07-29 00:00:00+00:00,143,79,38,18
2025-07-30 00:00:00+00:00,132,72,14,8
2025-07-31 00:00:00+00:00,140,62,39,19
2025-08-01 00:00:00+00:00,167,63,43,16
2025-08-02 00:00:00+00:00,121,58,3,3
2025-08-03 00:00:00+00:00,143,56,7,5
