url_path,views_total,views_unique
/keptn/lifecycle-toolkit,76,67
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,14,4
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/version-1,14,3
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/base,13,2
/keptn/lifecycle-toolkit/issues,9,4
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/version-1/app-pre-deploy-eval.yaml,6,3
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/version-2,6,2
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/version-1/appcontext.yaml,5,3
/keptn/lifecycle-toolkit/tree/main/dashboards/grafana,5,2
/keptn/lifecycle-toolkit/releases/tag/keptn-v2.5.0,4,4
