time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-09 00:00:00+00:00,100,57,28,15
2025-04-10 00:00:00+00:00,127,36,47,26
2025-04-11 00:00:00+00:00,21,11,50,26
2025-04-12 00:00:00+00:00,75,26,6,6
2025-04-13 00:00:00+00:00,52,32,8,7
2025-04-14 00:00:00+00:00,142,49,59,23
2025-04-15 00:00:00+00:00,117,57,97,15
2025-04-16 00:00:00+00:00,66,46,43,25
2025-04-17 00:00:00+00:00,99,60,65,20
2025-04-18 00:00:00+00:00,106,52,11,8
2025-04-19 00:00:00+00:00,94,51,30,12
2025-04-20 00:00:00+00:00,134,70,10,7
2025-04-21 00:00:00+00:00,205,92,57,16
2025-04-22 00:00:00+00:00,164,78,101,27
