url_path,views_total,views_unique
/keptn/lifecycle-toolkit,198,148
/keptn/lifecycle-toolkit/commits/main,68,2
/keptn/lifecycle-toolkit/pull/3904,42,8
/keptn/lifecycle-toolkit/issues,40,17
/keptn/lifecycle-toolkit/pulls,20,10
/keptn/lifecycle-toolkit/tree/main/dashboards/grafana/configmap,11,3
/keptn/lifecycle-toolkit/commits/0305-namespace/metrics-operator,10,1
/keptn/lifecycle-toolkit/graphs/contributors,9,6
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,8,7
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,8,5
