url_path,views_total,views_unique
/keptn/lifecycle-toolkit,122,91
/keptn/lifecycle-toolkit/tree/main/chart,13,7
/keptn/lifecycle-toolkit/tree/main,11,4
/keptn/lifecycle-toolkit/issues,9,8
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,9,4
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/chart,9,4
/keptn/lifecycle-toolkit/blob/main/chart/values.yaml,6,5
/keptn/lifecycle-toolkit/blob/main/lifecycle-operator/chart/values.yaml,6,4
/keptn/lifecycle-toolkit/tree/main/metrics-operator,6,4
/keptn/lifecycle-toolkit/releases,6,3
